anime_id,Name,Score,Genres,Japanese name,Type,Episodes,Aired,Producers,Studios,Source,Duration,Rating,Ranked,Popularity,Favorites
38685,Mahou Shoujo Liese Prettia,Unknown,Magic,魔法少女リーゼプリティア,ONA,1,9-Nov-18,Unknown,Unknown,Original,2 min.,G - All Ages,15377,14345,0
38688,Meng Ta: Xue Mi Cheng,Unknown,"Action, Adventure, Mystery, Supernatural, Fantasy",梦塔 - 雪谜城,ONA,13,"Jun 1, 2018 to Aug 10, 2018",Unknown,Unknown,Original,21 min. per ep.,PG-13 - Teens 13 or older,15514,12189,2
38689,Guan Hai Ce,Unknown,"Action, Military, Historical, Martial Arts, Fantasy",观海策,ONA,16,"Jun 17, 2018 to Sep 23, 2018",Tencent Penguin Pictures,Tong Ming Xuan,Original,21 min. per ep.,PG-13 - Teens 13 or older,14185,12861,1
38690,Si Hai Jing Qi,Unknown,"Action, Adventure, Fantasy, Historical, Martial Arts, Military, Mystery",四海鲸骑,ONA,12,"Aug 16, 2018 to Nov 8, 2018",iQIYI,Unknown,Novel,14 min. per ep.,PG-13 - Teens 13 or older,12087,13372,1
38691,Dr. Stone,8.34,"Sci-Fi, Adventure, Shounen",ドクターストーン,TV,24,"Jul 5, 2019 to Dec 13, 2019","TOHO animation, Shueisha",TMS Entertainment,Manga,24 min. per ep.,PG-13 - Teens 13 or older,189,79,16971
38693,Overlord: Ple Ple Pleiades - Clementine Toubou-hen,6.65,"Action, Comedy, Magic, Fantasy",ぷれぷれぷれあです ～クレマンティーヌ逃亡編～,ONA,3,23-Nov-18,Unknown,Unknown,Unknown,10 min. per ep.,PG-13 - Teens 13 or older,5151,4480,6
38699,Boku no Hero Academia the Movie: Futari no Hero Specials,7.45,"Action, Super Power, Shounen",僕のヒーローアカデミア THE MOVIE ～2人の英雄（ヒーロー）～ 特典,Special,2,13-Feb-19,Unknown,Bones,Manga,4 min. per ep.,PG-13 - Teens 13 or older,1734,1633,174
38700,Tsukiyo & Opal,5.45,Dementia,月夜＆オパール,Movie,1,7-Mar-15,Geidai Animation,Unknown,Original,3 min.,G - All Ages,9795,14876,0
38701,Aa / ii,4.95,Dementia,ああ／良い,Movie,1,2014,Geidai Animation,Unknown,Original,2 min.,G - All Ages,10647,13152,0
38702,Ya-Ne-Sen a Go Go,5.67,Music,YA-NE-SEN a Go Go,Movie,1,3-Feb-11,Unknown,Unknown,Original,1 min.,G - All Ages,9226,13878,0
38703,Koukou,Unknown,Music,こうこう,Movie,1,12-Mar-13,Unknown,Unknown,Original,6 min.,G - All Ages,15167,15236,0
38705,Kagaku Ninya-tai Gatchanyan,Unknown,"Parody, Sci-Fi",科学忍猫隊ガッチャニャン,ONA,20,"Oct 27, 2018 to Mar 21, 2019",Unknown,Unknown,Original,2 min. per ep.,G - All Ages,14761,13086,0
38707,RobiHachi,6.51,"Adventure, Comedy, Sci-Fi, Space",ロビハチ,TV,12,"Apr 8, 2019 to Jun 24, 2019","Sotsu, Pony Canyon",Studio Comet,Original,24 min. per ep.,PG-13 - Teens 13 or older,5832,3180,71
38708,Wagaya no Liliana-san The Animation,7.2,Hentai,我が家のリリアナさん THE ANIMATION,OVA,1,31-Jan-19,Pink Pineapple,Seven,Manga,30 min.,Rx - Hentai,Unknown,5575,64
38710,Golden Kamuy 2nd Season OVA,7.47,"Action, Adventure, Historical, Seinen",ゴールデンカムイ OAD,OVA,3,"Mar 19, 2019 to Sep 18, 2020",Unknown,Geno Studio,Manga,24 min. per ep.,R - 17+ (violence & profanity),1677,4331,8
38711,Futsuu tte Nandarou?,Unknown,Slice of Life,ふつうってなんだろう？,Special,Unknown,"Nov 11, 2018 to ?",Unknown,Unknown,Original,2 min.,G - All Ages,14041,13746,0
38712,A Log Day of Timbre,4.8,Dementia,A Log Day of Timbre,ONA,1,25-Feb-11,Unknown,Unknown,Original,2 min.,G - All Ages,10737,12011,0
38714,Gundam: G no Reconguista Movie I - Ike! Core Fighter,6.5,"Action, Sci-Fi, Space, Mecha",劇場版 ガンダム Gのレコンギスタ I 行け！コア・ファイター,Movie,1,29-Nov-19,Unknown,Sunrise,Original,1 hr. 30 min.,PG-13 - Teens 13 or older,5884,8857,1
38715,SD Gundam World: Sangoku Souketsuden,5.74,"Action, Historical, Mecha",SDガンダムワールド 三国創傑伝,ONA,Unknown,"Jul 26, 2019 to ?",Unknown,Sunrise,Original,15 min.,PG - Children,9054,9372,4
38716,Mobile Suit Gundam: Hathaway's Flash 2,Unknown,"Action, Military, Sci-Fi, Space, Drama, Mecha",機動戦士ガンダム 閃光のハサウェイ 2,Movie,1,Unknown,Unknown,Sunrise,Novel,Unknown,Unknown,Unknown,9064,0
38717,Mobile Suit Gundam: Hathaway's Flash 3,Unknown,"Action, Military, Sci-Fi, Space, Drama, Mecha",機動戦士ガンダム 閃光のハサウェイ 3,Movie,1,Unknown,Unknown,Sunrise,Novel,Unknown,Unknown,Unknown,9208,0
38719,Fight League: Gear Gadget Generators,6.15,"Action, Sci-Fi, Mecha",ファイトリーグ ギア・ガジェット・ジェネレーターズ,ONA,26,"Feb 14, 2019 to Aug 8, 2019","Bandai Entertainment, Magic Capsule","Sunrise, Bandai Namco Pictures, XFLAG",Game,10 min. per ep.,PG-13 - Teens 13 or older,7558,7695,11
38720,Lupin III: Goodbye Partner,6.83,"Action, Adventure, Mystery, Comedy, Seinen",ルパン三世 グッバイ・パートナー,Special,1,25-Jan-19,TMS Music,TMS Entertainment,Manga,1 hr. 32 min.,PG-13 - Teens 13 or older,4332,7000,7
38722,Shadow Skill (1999),Unknown,"Comedy, Parody",影技 (1999) [邪技 ぢゃどうすぎる],OVA,1,1999,Takeshobo,Zero-G Room,Manga,18 min.,R+ - Mild Nudity,11911,13617,2
38727,Een,5.01,Dementia,えーん,ONA,1,12-Feb-18,Unknown,Unknown,Original,1 min.,R+ - Mild Nudity,10595,12120,0
38728,Onami,5.02,Music,Onami,Music,1,21-Jan-18,Unknown,Unknown,Original,5 min.,R+ - Mild Nudity,10574,14668,0
38729,Piercing I,Unknown,Drama,刺痛我,Movie,1,12-Jun-10,Unknown,Unknown,Original,1 hr. 43 min.,Unknown,11543,16087,0
38731,Diamond no Ace: Act II,8.23,"Comedy, Sports, School, Shounen",ダイヤのA[エース] actII,TV,52,"Apr 2, 2019 to Mar 31, 2020","TV Tokyo, Sotsu, AT-X, DAX Production",Madhouse,Manga,24 min. per ep.,PG-13 - Teens 13 or older,276,2127,635
38732,"Chikan Shita Joshi*sei to Sonogo, Musabori Au Youna Doero Junai",7.13,Hentai,"痴漢した女子●生とその後, むさぼり合うようなドエロ純愛",ONA,2,"Oct 19, 2018 to Oct 26, 2018",Unknown,SELFISH,Digital manga,15 min. per ep.,Rx - Hentai,Unknown,7352,50
38733,Hataraku Saibou: Kaze Shoukougun,7.28,"Comedy, Shounen",はたらく細胞 新作エピソード「風邪症候群」,Special,1,27-Dec-18,Unknown,David Production,Manga,23 min.,PG-13 - Teens 13 or older,2443,2731,9
38735,7 Seeds,6.55,"Adventure, Drama, Mystery, Psychological, Romance, Sci-Fi, Shoujo",7SEEDS,ONA,12,28-Jun-19,"Nihon Ad Systems, BS Fuji, Netflix",Gonzo,Manga,25 min. per ep.,R+ - Mild Nudity,5624,1736,234
38738,Kensaku to Enjin no Christmas,Unknown,Kids,けんさくとえんじんのクリスマス,ONA,1,27-Nov-18,Unknown,Unknown,Original,2 min.,G - All Ages,14948,16180,0
38739,Mobile Suit Gundam UC Perfectibility,6.18,"Action, Mecha",機動戦士ガンダムUC ペルフェクティビリティ,Movie,1,30-Sep-18,Sunrise,Unknown,Unknown,3 min.,PG - Children,7471,9231,3
38740,Bai She: Yuan Qi,7.47,"Action, Adventure, Demons, Drama, Fantasy, Historical, Martial Arts, Romance",白蛇：缘起,Movie,1,11-Jan-19,Unknown,Light Chaser Animation Studios,Original,1 hr. 35 min.,PG-13 - Teens 13 or older,1659,7204,16
38741,Xue Ying Ling Zhu,7.22,"Action, Adventure, Historical, Romance, Martial Arts, Fantasy",雪鹰领主,ONA,26,"Dec 20, 2018 to Jun 6, 2019",Tencent Penguin Pictures,Mili Pictures,Novel,19 min. per ep.,PG-13 - Teens 13 or older,2706,8968,15
38742,Da Li Si Rizhi,6.72,"Action, Mystery, Comedy, Historical, Demons, Martial Arts",大理寺日志,ONA,12,"Apr 10, 2020 to Jul 3, 2020",bilibili,Nice Boat Animation,Web manga,17 min. per ep.,PG-13 - Teens 13 or older,4790,8154,6
38743,Korasho no Kaitei Wakuwaku Daibouken! Movie,Unknown,"Adventure, Kids, Fantasy",映画コラショの海底わくわく大冒険!,Movie,1,1-Feb-19,Benesse Corporation,TMS Entertainment,Other,Unknown,PG - Children,15145,15328,0
38744,Hangyakusei Million Arthur PV,5.76,"Action, Adventure, Fantasy",叛逆性ミリオンアーサー,ONA,1,29-Nov-18,Square Enix,Unknown,Game,1 min.,PG-13 - Teens 13 or older,8984,9249,2
38745,Nora to Oujo to Noraneko Heart (Shin Anime),Unknown,"Comedy, Ecchi",ノラと皇女と野良猫ハート (新アニメ),Unknown,Unknown,Unknown,Unknown,Unknown,Visual novel,Unknown,R+ - Mild Nudity,Unknown,7962,3
38748,"""Tokyo""",4.74,Dementia,「とうきょう」- Tokyo,Movie,1,5-Oct-17,Unknown,Unknown,Original,1 min.,G - All Ages,10782,12759,1
38749,Blade Runner: Black Lotus,Unknown,"Sci-Fi, Thriller",BLADE RUNNER – BLACK LOTUS,TV,13,2021 to ?,Unknown,Sola Digital Arts,Other,Unknown,Unknown,Unknown,5277,6
38752,Rise,Unknown,"Sci-Fi, Music",Rise,Music,1,3-Dec-09,Unknown,Unknown,Original,5 min.,G - All Ages,11713,16731,0
38753,Araburu Kisetsu no Otome-domo yo.,7.5,"Comedy, Drama, Romance, School, Shounen",荒ぶる季節の乙女どもよ。,TV,12,"Jul 6, 2019 to Sep 21, 2019","Mainichi Broadcasting System, Kodansha, DMM pictures",Lay-duce,Manga,24 min. per ep.,PG-13 - Teens 13 or older,1568,723,1090
38756,2,4.58,Music,2,Music,1,6-Oct-17,Lute,Unknown,Original,4 min.,G - All Ages,10878,13031,0
38757,To Disappear,Unknown,"Dementia, Music",To Disappear,Music,1,7-Mar-16,Unknown,Unknown,Original,3 min.,G - All Ages,12494,15700,0
38758,Cup of Smoke,Unknown,"Dementia, Music",Cup of Smoke,Music,1,2-Nov-17,Unknown,Unknown,Original,4 min.,G - All Ages,13735,15496,0
38759,Sewayaki Kitsune no Senko-san,7.36,"Slice of Life, Comedy, Supernatural, Romance",世話やきキツネの仙狐さん,TV,12,"Apr 10, 2019 to Jun 26, 2019","Docomo Anime Store, Kadokawa",Doga Kobo,Web manga,23 min. per ep.,PG-13 - Teens 13 or older,2078,628,1650
38760,Tsuma Netori: Ikumi to Shizuka,6.05,Hentai,妻ネトリ 郁美と静香,OVA,1,28-Dec-18,Unknown,ZIZ Entertainment (ZIZ),Visual novel,30 min.,Rx - Hentai,Unknown,8809,11
38762,Crack,Unknown,Music,crack,Music,1,27-Jul-13,Unknown,Unknown,Original,1 min.,G - All Ages,13728,15857,0
38763,Synchro Noise,Unknown,Music,Synchro Noise,Music,1,3-Sep-13,Unknown,Unknown,Original,15 sec.,G - All Ages,12308,15880,0
38764,Printer Rec Music,Unknown,Music,PRINTER REC Music,Music,1,17-Jun-14,Unknown,Unknown,Original,1 min.,G - All Ages,11627,15525,0
38765,Parallel,Unknown,"Game, Music",Parallel,Music,1,4-Aug-14,Unknown,Unknown,Original,2 min.,G - All Ages,11498,15804,0
38766,Roll,5.19,Cars,ROLL,ONA,1,16-Aug-14,Unknown,Unknown,Original,12 sec.,G - All Ages,10349,14328,1
38767,Cinderella Girls Gekijou: Climax Season,6.47,"Slice of Life, Comedy",シンデレラガールズ劇場 CLIMAX SEASON,TV,13,"Apr 2, 2019 to Jun 25, 2019",Unknown,"Gathering, Lesprit",4-koma manga,3 min. per ep.,PG-13 - Teens 13 or older,6061,7631,3
38768,Black Clover: Jump Festa 2018 Special,6.17,"Comedy, Fantasy, Shounen",JSAF2018スペシャルアニメ「オール魔法騎士感謝祭」,Special,1,25-Nov-18,"TV Tokyo, Avex Pictures, Shueisha",Studio Pierrot,Manga,23 min.,PG-13 - Teens 13 or older,7480,3972,19
38769,Compiler: Music Clips in Trackdown,Unknown,Music,Compiler:Music Clips in Trackdown,Music,6,5-Sep-92,Unknown,Unknown,Manga,4 min. per ep.,R+ - Mild Nudity,13713,14823,0
38770,Detective Conan Movie 23: The Fist of Blue Sapphire,7.82,"Action, Mystery, Comedy, Police, Drama, Shounen",劇場版 名探偵コナン 紺青の拳（フィスト）,Movie,1,12-Apr-19,"Shogakukan-Shueisha Productions, Yomiuri Telecasting, Nippon Television Network",TMS Entertainment,Manga,1 hr. 49 min.,PG-13 - Teens 13 or older,789,4091,56
38771,Wego Graphics,Unknown,Music,WEGO GRAPHICS,Special,2,"Oct 7, 2017 to Jul 6, 2018",Unknown,Unknown,Original,16 sec. per ep.,G - All Ages,12837,15509,0
38772,Maruman Loose Leaf,Unknown,Music,Maruman Loose Leaf,Special,1,15-Jan-17,Unknown,Unknown,Original,47 sec.,G - All Ages,15451,15688,0
38773,Buggy Map,5.02,Dementia,BUGGY MAP,Special,2,"Dec 9, 2014 to Apr 1, 2015",Unknown,Unknown,Original,1 min. per ep.,G - All Ages,10592,14975,0
38774,The North Face Japan CMs,Unknown,"Music, Slice of Life",The North Face Japan,Special,Unknown,"Mar 31, 2016 to ?",Unknown,Unknown,Original,1 min.,G - All Ages,12486,14802,0
38775,Rune's Pharmacy: Tiarajima no Okusuriya-san,6.19,"Hentai, Fantasy",Rune'sPharmacy ～ティアラ島のお薬屋さん,ONA,4,"Nov 30, 2018 to Dec 20, 2019",Unknown,SELFISH,Game,15 min. per ep.,Rx - Hentai,Unknown,7980,9
38776,Manul no Yuube,Unknown,Slice of Life,マヌ～ルのゆうべ,TV,Unknown,"Nov 11, 2018 to ?",Unknown,Unknown,Web manga,1 min.,PG-13 - Teens 13 or older,15453,14052,0
38777,Jujutsu Kaisen,6.95,Shounen,呪術廻戦,ONA,3,"Dec 3, 2018 to Dec 8, 2018",Unknown,Yokohama Animation Lab,Manga,1 min. per ep.,G - All Ages,3807,4283,404
38778,Midara na Ao-chan wa Benkyou ga Dekinai,6.78,"Comedy, Romance, Ecchi, Shounen",淫らな青ちゃんは勉強ができない,TV,12,"Apr 6, 2019 to Jun 22, 2019","Mainichi Broadcasting System, Kodansha, DMM pictures",SILVER LINK.,Manga,12 min. per ep.,PG-13 - Teens 13 or older,4545,922,443
38779,Kami-machi Sana-chan The Animation,6.66,Hentai,神待ちサナちゃん THE ANIMATION,OVA,1,22-Feb-19,Pink Pineapple,Unknown,Visual novel,27 min.,Rx - Hentai,Unknown,7470,22
38781,Violence Voyager,Unknown,"Adventure, Comedy, Horror",バイオレンス・ボイジャー,Movie,1,18-Apr-18,Unknown,Unknown,Original,1 hr. 23 min.,R - 17+ (violence & profanity),12744,12315,1
38783,Ikebukuro PR Anime,6.15,Fantasy,池袋PRアニメ,ONA,1,17-Jan-19,animate,Shaft,Original,3 min.,G - All Ages,7593,9840,1
38784,Ken to Mahou no Logres: Inishie no Megami x Fate/Extella,5.56,"Game, Music",剣と魔法のログレス いにしえの女神×Fate/EXTELLA,Special,1,7-Dec-16,Unknown,Shaft,Game,15 sec.,G - All Ages,9521,7136,4
38785,Kensaku to Enjin no Happy Birthday,Unknown,Kids,けんさくとえんじんのHappy Birthday,ONA,1,19-Jun-18,Unknown,Unknown,Original,41 sec.,G - All Ages,14953,16421,0
38786,Kensaku to Enjin no Atarashii Tomodachi: Query Toujou!,Unknown,Kids,けんさくとえんじんの新しいともだち クエリ登場！,ONA,1,3-Jul-18,Unknown,Unknown,Original,24 sec.,G - All Ages,14951,16420,0
38787,Senryuu Shoujo,7.41,"Slice of Life, Comedy, School, Shounen",川柳少女,TV,12,"Apr 6, 2019 to Jun 22, 2019","Mainichi Broadcasting System, Kodansha, DMM pictures",Connect,4-koma manga,12 min. per ep.,PG-13 - Teens 13 or older,1880,1165,402
38788,Detective Conan: Amuro Secret Call,6.24,"Mystery, Comedy, Police",名探偵コナン  シークレット安室コール,Special,1,3-Oct-18,Unknown,TMS Entertainment,Manga,2 min.,PG-13 - Teens 13 or older,7141,9469,1
38789,One Room Second Season Special,5.52,Ecchi,One Room セカンドシーズン -extra-,Special,1,30-Nov-18,Unknown,Zero-G,Original,11 min.,PG-13 - Teens 13 or older,9617,6035,3
38790,Itai no wa Iya nano de Bougyoryoku ni Kyokufuri Shitai to Omoimasu.,7.59,"Action, Game, Sci-Fi, Adventure, Comedy, Fantasy",痛いのは嫌なので防御力に極振りしたいと思います。,TV,12,"Jan 8, 2020 to Mar 25, 2020","AT-X, MAGES., Docomo Anime Store, Sammy, ABC Animation, Kadokawa Media House, Kadokawa, D-techno",SILVER LINK.,Light novel,23 min. per ep.,PG-13 - Teens 13 or older,1319,516,1986
38793,Tensei shitara Slime Datta Ken OVA,7.46,"Fantasy, Shounen",転生したらスライムだった件 OVA,OVA,5,"Jul 9, 2019 to Nov 27, 2020",Unknown,8bit,Manga,23 min. per ep.,PG-13 - Teens 13 or older,1700,1190,362
38794,Summer Rich feat. Hit­o­mi­toi,Unknown,Music,Summer Rich,Music,1,23-Oct-11,Unknown,Unknown,Original,6 min.,PG-13 - Teens 13 or older,12265,16482,0
38795,I Want Nothing,5.39,"Dementia, Music",I Want Nothing,Music,1,10-Apr-08,Unknown,Unknown,Original,2 min.,PG-13 - Teens 13 or older,9971,15311,1
38796,B.O.Y.,Unknown,Music,B.O.Y.,Music,1,25-Apr-14,Unknown,Unknown,Original,4 min.,G - All Ages,13357,15678,1
38797,"Papa datte, Shitai",5.97,Shounen Ai,"パパだって, したい",TV,8,"Jan 7, 2019 to Feb 25, 2019","Picante Circus, Suiseisha",Magic Bus,Manga,6 min. per ep.,R+ - Mild Nudity,8322,3706,219
38798,Tsuma ga Kirei ni Natta Wake,6.37,Hentai,妻が綺麗になったワケ,OVA,2,"Apr 5, 2019 to May 31, 2019",Unknown,Unknown,Visual novel,15 min. per ep.,Rx - Hentai,Unknown,7363,30
38799,Koukaku Kidoutai: SAC_2045,6.69,"Action, Military, Sci-Fi, Police, Mecha, Seinen",攻殻機動隊 SAC_2045,ONA,12,23-Apr-20,Unknown,"Production I.G, Sola Digital Arts",Manga,24 min. per ep.,R - 17+ (violence & profanity),4952,3243,44
38800,Race Eizou-hen,Unknown,"Music, Sports",レース映像篇,Special,2,"May 7, 2014 to Jun 20, 2015",Unknown,Unknown,Original,30 sec. per ep.,G - All Ages,11679,15638,0
38803,Anima Yell! Ouen Douga,5.66,"Comedy, School",アニマエール！応援動画,ONA,12,"Oct 7, 2018 to Dec 23, 2018",Unknown,Doga Kobo,4-koma manga,2 min. per ep.,PG-13 - Teens 13 or older,9269,9308,0
38804,Kiratto Pri☆chan Season 2,7.06,"Music, Slice of Life, Comedy, Magic, Shoujo",キラッとプリ☆チャン シーズン2,TV,51,"Apr 7, 2019 to Mar 29, 2020",Unknown,Tatsunoko Production,Game,24 min. per ep.,PG - Children,3421,9361,21
38805,Holiday Advent Calendar 2018,Unknown,Music,Holiday Advent Calendar 2018,ONA,13,"Dec 9, 2018 to Dec 25, 2018",Unknown,Unknown,Original,28 sec. per ep.,G - All Ages,14451,15432,0
38807,Goblin Slayer: Bouken Kiroku Youshi - Adventure Sheet,6.12,"Action, Adventure, Fantasy",ゴブリンスレイヤー　冒険記録用紙[アドベンチャーシート],Special,1,16-Dec-18,Unknown,White Fox,Light novel,23 min.,R - 17+ (violence & profanity),7722,2675,29
38808,Ok? Alright!,5.32,Music,オーケー？オーライ！,Music,1,18-Oct-18,Unknown,Unknown,Original,2 min.,G - All Ages,10110,12247,0
38809,Black'n White Jammin' Cats,5.48,Music,Black'n White JAMMIN' CATS,Music,1,3-Dec-18,Unknown,Unknown,Original,2 min.,G - All Ages,9738,12156,0
38810,Bleach: Gotei 13 Omake,6.45,"Action, Adventure",Unknown,Special,1,12-Jun-05,Unknown,Unknown,Manga,3 min.,PG-13 - Teens 13 or older,6153,6047,13
38811,Copy,Unknown,Music,コピー,Music,1,16-Dec-10,Unknown,Unknown,Original,1 min.,G - All Ages,13716,16220,0
38812,Botsuraku,Unknown,Music,没落,Music,1,10-Dec-18,Victor Entertainment,Unknown,Original,1 min.,G - All Ages,13496,15590,0
38813,Asayake to Nettaigyo,5.46,Music,朝焼けと熱帯魚,Music,1,7-Jan-18,Victor Entertainment,Unknown,Original,1 min.,G - All Ages,9792,15141,0
38814,Nobunaga-sensei no Osanazuma,5.27,"Comedy, Ecchi, Harem, Romance, School",ノブナガ先生の幼な妻,TV,12,"Apr 6, 2019 to Jun 22, 2019",Unknown,Seven,Manga,7 min. per ep.,R+ - Mild Nudity,10192,2089,81
38815,Aggressive Retsuko: We Wish You a Metal Christmas,7.28,"Slice of Life, Comedy",アグレッシブ烈子:We Wish You a Metal Christmas,ONA,1,20-Dec-18,"Sanrio, Netflix",Fanworks,Other,22 min.,PG-13 - Teens 13 or older,2408,2729,23
38816,Hello World,7.61,"Sci-Fi, Drama, Romance",ハロー・ワールド,Movie,1,20-Sep-19,"Yomiuri Telecasting, TV Osaka, Mainichi Broadcasting System, Movic, Toho, Memory-Tech, Tokyo MX, Shueisha, Kansai Telecasting, CyberAgent, JR East Marketing & Communications, LINE Corporation, Marui Group, Lawson Entertainment, Hikari TV",Graphinica,Original,1 hr. 37 min.,PG-13 - Teens 13 or older,1250,1358,755
38817,Takarasagashi no Natsuyasumi,6.27,Hentai,たからさがしのなつやすみ,ONA,1,1-Feb-14,Unknown,Unknown,Original,50 min.,Rx - Hentai,Unknown,11604,4
38818,Please! Marry Me!!,Unknown,"Action, Music",PLEASE! MARRY ME!!,Music,1,21-May-08,Toy's Factory,Unknown,Original,3 min.,PG - Children,11552,15597,0
38819,Bad! Bad! Bad!,5.44,"Action, Cars, Music",BAD! BAD! BAD!,Music,1,20-Feb-08,Toy's Factory,Unknown,Original,3 min.,PG - Children,9837,14124,0
38820,Chibi Godzilla,Unknown,Kids,ちびゴジラ,ONA,Unknown,"Dec 12, 2018 to ?",Unknown,Unknown,Picture book,20 sec.,G - All Ages,13614,15794,0
38821,Wedding Park,Unknown,Romance,ウエディングパーク,ONA,2,"Dec 10, 2018 to Jan 8, 2019",Unknown,Unknown,Original,15 sec. per ep.,G - All Ages,12836,14983,0
38824,Baby I Love You Daze,7.42,"Music, Romance",ベイビーアイラブユーだぜ,ONA,1,11-Dec-18,Unknown,Bones,Original,3 min.,G - All Ages,1815,6248,20
38826,Tenki no Ko,8.41,"Slice of Life, Drama, Romance, Fantasy",天気の子,Movie,1,19-Jul-19,"Toho, Lawson HMV Entertainment, JR East Marketing & Communications, Kadokawa, voque ting, STORY, Lawson Entertainment",CoMix Wave Films,Original,1 hr. 54 min.,PG-13 - Teens 13 or older,150,259,7613
38827,Yeastken.,Unknown,Kids,いーすとけん。,ONA,Unknown,"Dec 13, 2018 to ?",Kamio Japan,Unknown,Original,51 sec.,G - All Ages,13011,15974,0
38828,Ketakuma no DVD,Unknown,Comedy,けたくまのDVD,OVA,21,21-Nov-18,Unknown,Unknown,Other,1 min. per ep.,G - All Ages,14979,16330,0
38830,"Hachi-nan tte, Sore wa Nai deshou!",6.19,"Action, Fantasy",八男って、それはないでしょう！,TV,12,"Apr 2, 2020 to Jun 18, 2020","Satelight, Frontier Works, flying DOG, Kadokawa Media House, Exa International, Kadokawa, GREE, arma bianca","SynergySP, Shin-Ei Animation",Light novel,23 min. per ep.,PG-13 - Teens 13 or older,7402,1147,317
